城市,产品名称,金融机构,最低首付,年手续费,分期期限,贷款限额,产品费率/期限,产品说明,申请条件,例子,例子图片,更多车源链接,车价下限,车价上限,贷款周期,首付比例,产品费率,人人车固定费用,金融机构固定费用,增项服务费率,里程上限,车龄上限
全国,最低门槛,惠人贷,30%,7.61-7.74%,1-3年,2-50万,1年7.74%，2年15.22%，3年23.04%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年7.74%，2年15.22%，3年23.04%
贷款限额：2-50万
贷款形式：抵押/信用贷款
金融机构：惠人贷
服务费用：人人车金融服务费1500元","资质要求：征信良好，银行流水大于月供
车辆要求：行驶里程在12万公里（含）内，车龄小于6年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/户口本/驾照/工作证明/房本、购房合同、租赁合同","车价：10万/分期3年
首付：3万
月供：2394元
服务费用：人人车金融服务费1500元",,pr%7C3-100_ag%7C0-6_mi%7C0-12_%7C?,30000 ,710000 ,36,0.3,0.2304,1500,0,0,120000,7
北京,最低门槛,惠人贷,30%,7.61-7.74%,1-3年,2-50万,1年7.74%，2年15.22%，3年23.04%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年7.74%，2年7.61%，3年7.68%
贷款限额：2-50万
贷款形式：抵押/信用贷款
金融机构：惠人贷
服务费用：人人车金融服务费1500元","资质要求：征信良好，银行流水大于月供
车辆要求：行驶里程在12万公里（含）内，车龄小于6年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/户口本/驾照/工作证明/房本、购房合同、租赁合同","车价：10万/分期3年
首付：3万
月供：2393元
服务费用：人人车金融服务费1500元",,pr%7C3-100_ag%7C0-6_mi%7C0-12_%7C?,30000 ,710000 ,12,0.3,0.074,1500,0,0,120000,7
北京,最低门槛,惠人贷,30%,7.61-7.74%,1-3年,2-50万,1年7.74%，2年15.22%，3年23.04%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年7.74%，2年7.61%，3年7.68%
贷款限额：2-50万
贷款形式：抵押/信用贷款
金融机构：惠人贷
服务费用：人人车金融服务费1500元","资质要求：征信良好，银行流水大于月供
车辆要求：行驶里程在12万公里（含）内，车龄小于6年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/户口本/驾照/工作证明/房本、购房合同、租赁合同","车价：10万/分期3年
首付：3万
月供：2393元
服务费用：人人车金融服务费1500元",,pr%7C3-100_ag%7C0-6_mi%7C0-12_%7C?,30000 ,710000 ,24,0.3,0.1522,1500,0,0,120000,7
北京,最低门槛,惠人贷,30%,7.61-7.74%,1-3年,2-50万,1年7.74%，2年15.22%，3年23.04%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年7.74%，2年7.61%，3年7.68%
贷款限额：2-50万
贷款形式：抵押/信用贷款
金融机构：惠人贷
服务费用：人人车金融服务费1500元","资质要求：征信良好，银行流水大于月供
车辆要求：行驶里程在12万公里（含）内，车龄小于6年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/户口本/驾照/工作证明/房本、购房合同、租赁合同","车价：10万/分期3年
首付：3万
月供：2393元
服务费用：人人车金融服务费1500元",,pr%7C3-100_ag%7C0-6_mi%7C0-12_%7C?,30000 ,710000 ,36,0.3,0.2304,1500,0,0,120000,7
广州,最低门槛,惠人贷,30%,7.61-7.74%,1-3年,2-50万,1年7.74%，2年15.22%，3年23.04%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年7.74%，2年7.61%，3年7.68%
贷款限额：2-50万
贷款形式：抵押/信用贷款
金融机构：惠人贷
服务费用：人人车金融服务费1500元","资质要求：征信良好，银行流水大于月供
车辆要求：行驶里程在12万公里（含）内，车龄小于6年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/户口本/驾照/工作证明/房本、购房合同、租赁合同","车价：10万/分期3年
首付：3万
月供：2393元
服务费用：人人车金融服务费1500元",,pr%7C3-100_ag%7C0-6_mi%7C0-12_%7C?,30000 ,710000 ,12,0.3,0.074,1500,0,0,120000,7
广州,最低门槛,惠人贷,30%,7.61-7.74%,1-3年,2-50万,1年7.74%，2年15.22%，3年23.04%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年7.74%，2年7.61%，3年7.68%
贷款限额：2-50万
贷款形式：抵押/信用贷款
金融机构：惠人贷
服务费用：人人车金融服务费1500元","资质要求：征信良好，银行流水大于月供
车辆要求：行驶里程在12万公里（含）内，车龄小于6年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/户口本/驾照/工作证明/房本、购房合同、租赁合同","车价：10万/分期3年
首付：3万
月供：2393元
服务费用：人人车金融服务费1500元",,pr%7C3-100_ag%7C0-6_mi%7C0-12_%7C?,30000 ,710000 ,24,0.3,0.1522,1500,0,0,120000,7
广州,最低门槛,惠人贷,30%,7.61-7.74%,1-3年,2-50万,1年7.74%，2年15.22%，3年23.04%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年7.74%，2年7.61%，3年7.68%
贷款限额：2-50万
贷款形式：抵押/信用贷款
金融机构：惠人贷
服务费用：人人车金融服务费1500元","资质要求：征信良好，银行流水大于月供
车辆要求：行驶里程在12万公里（含）内，车龄小于6年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/户口本/驾照/工作证明/房本、购房合同、租赁合同","车价：10万/分期3年
首付：3万
月供：2393元
服务费用：人人车金融服务费1500元",,pr%7C3-100_ag%7C0-6_mi%7C0-12_%7C?,30000 ,710000 ,36,0.3,0.2304,1500,0,0,120000,7
全国,信用贷,惠人贷,40%,8.75-8.87%,1-2年,2-50万,各城市不一样,"最低首付：40%
贷款期限：1/2年
年手续费：各城市不一样，请切换购车城市
贷款限额：2-50万
贷款形式：信用贷款
金融机构：惠人贷
服务费用：人人车金融服务费1500元","资质要求：征信良好，银行流水大于月供
车辆要求：行驶里程在12万公里（含）内，车龄小于6年（含）且价格大于3.5万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/户口本/驾照/工作证明/房本、购房合同、租赁合同","车价：10万/分期2年
首付：4万
月供：2938元
服务费用：人人车金融服务费1500元",,pr%7C3-100_ag%7C0-6_mi%7C0-12_%7C?,35000 ,830000 ,24,0.4,0.175,1500,0,0,120000,6
北京,信用贷,惠人贷,40%,8.75-8.87%,1-2年,2-50万,1年8.87%，2年17.5%,"最低首付：40%
贷款期限：1/2年
年手续费：1年8.87%，2年8.75%
贷款限额：2-50万
贷款形式：信用贷款
金融机构：惠人贷
服务费用：人人车金融服务费1500元","资质要求：征信良好，银行流水大于月供
车辆要求：行驶里程在12万公里（含）内，车龄小于6年（含）且价格大于3.5万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/户口本/驾照/工作证明/房本、购房合同、租赁合同","车价：10万/分期2年
首付：4万
月供：2938元
服务费用：人人车金融服务费1500元",,pr%7C3-100_ag%7C0-6_mi%7C0-12_%7C?,35000 ,830000 ,12,0.4,0.887,1500,0,0,120000,6
北京,信用贷,惠人贷,40%,8.75-8.87%,1-2年,2-50万,1年8.87%，2年17.5%,"最低首付：40%
贷款期限：1/2年
年手续费：1年8.87%，2年8.75%
贷款限额：2-50万
贷款形式：信用贷款
金融机构：惠人贷
服务费用：人人车金融服务费1500元","资质要求：征信良好，银行流水大于月供
车辆要求：行驶里程在12万公里（含）内，车龄小于6年（含）且价格大于3.5万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/户口本/驾照/工作证明/房本、购房合同、租赁合同","车价：10万/分期2年
首付：4万
月供：2938元
服务费用：人人车金融服务费1500元",,pr%7C3-100_ag%7C0-6_mi%7C0-12_%7C?,35000 ,830000 ,24,0.4,0.175,1500,0,0,120000,6
长春,信用贷,惠人贷,40%,8.75-8.87%,1-2年,2-50万,1年8.87%，2年17.5%,"最低首付：40%
贷款期限：1/2年
年手续费：1年8.87%，2年8.75%
贷款限额：2-50万
贷款形式：信用贷款
金融机构：惠人贷
服务费用：人人车金融服务费1500元","资质要求：征信良好，银行流水大于月供
车辆要求：行驶里程在12万公里（含）内，车龄小于6年（含）且价格大于3.5万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/户口本/驾照/工作证明/房本、购房合同、租赁合同","车价：10万/分期2年
首付：4万
月供：2938元
服务费用：人人车金融服务费1500元",,pr%7C3-100_ag%7C0-6_mi%7C0-12_%7C?,35000 ,830000 ,12,0.4,0.887,1500,0,0,120000,6
长春,信用贷,惠人贷,40%,8.75-8.87%,1-2年,2-50万,1年8.87%，2年17.5%,"最低首付：40%
贷款期限：1/2年
年手续费：1年8.87%，2年8.75%
贷款限额：2-50万
贷款形式：信用贷款
金融机构：惠人贷
服务费用：人人车金融服务费1500元","资质要求：征信良好，银行流水大于月供
车辆要求：行驶里程在12万公里（含）内，车龄小于6年（含）且价格大于3.5万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/户口本/驾照/工作证明/房本、购房合同、租赁合同","车价：10万/分期2年
首付：4万
月供：2938元
服务费用：人人车金融服务费1500元",,pr%7C3-100_ag%7C0-6_mi%7C0-12_%7C?,35000 ,830000 ,24,0.4,0.175,1500,0,0,120000,6
长沙,信用贷,惠人贷,40%,8.75-8.87%,1-2年,2-50万,1年8.87%，2年17.5%,"最低首付：40%
贷款期限：1/2年
年手续费：1年8.87%，2年8.75%
贷款限额：2-50万
贷款形式：信用贷款
金融机构：惠人贷
服务费用：人人车金融服务费1500元","资质要求：征信良好，银行流水大于月供
车辆要求：行驶里程在12万公里（含）内，车龄小于6年（含）且价格大于3.5万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/户口本/驾照/工作证明/房本、购房合同、租赁合同","车价：10万/分期2年
首付：4万
月供：2938元
服务费用：人人车金融服务费1500元",,pr%7C3-100_ag%7C0-6_mi%7C0-12_%7C?,35000 ,830000 ,12,0.4,0.887,1500,0,0,120000,6
长沙,信用贷,惠人贷,40%,8.75-8.87%,1-2年,2-50万,1年8.87%，2年17.5%,"最低首付：40%
贷款期限：1/2年
年手续费：1年8.87%，2年8.75%
贷款限额：2-50万
贷款形式：信用贷款
金融机构：惠人贷
服务费用：人人车金融服务费1500元","资质要求：征信良好，银行流水大于月供
车辆要求：行驶里程在12万公里（含）内，车龄小于6年（含）且价格大于3.5万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/户口本/驾照/工作证明/房本、购房合同、租赁合同","车价：10万/分期2年
首付：4万
月供：2938元
服务费用：人人车金融服务费1500元",,pr%7C3-100_ag%7C0-6_mi%7C0-12_%7C?,35000 ,830000 ,24,0.4,0.175,1500,0,0,120000,6
成都,信用贷,惠人贷,40%,8.75-8.87%,1-2年,2-50万,1年8.87%，2年17.5%,"最低首付：40%
贷款期限：1/2年
年手续费：1年8.87%，2年8.75%
贷款限额：2-50万
贷款形式：信用贷款
金融机构：惠人贷
服务费用：人人车金融服务费1500元","资质要求：征信良好，银行流水大于月供
车辆要求：行驶里程在12万公里（含）内，车龄小于6年（含）且价格大于3.5万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/户口本/驾照/工作证明/房本、购房合同、租赁合同","车价：10万/分期2年
首付：4万
月供：2938元
服务费用：人人车金融服务费1500元",,pr%7C3-100_ag%7C0-6_mi%7C0-12_%7C?,35000 ,830000 ,12,0.4,0.887,1500,0,0,120000,6
成都,信用贷,惠人贷,40%,8.75-8.87%,1-2年,2-50万,1年8.87%，2年17.5%,"最低首付：40%
贷款期限：1/2年
年手续费：1年8.87%，2年8.75%
贷款限额：2-50万
贷款形式：信用贷款
金融机构：惠人贷
服务费用：人人车金融服务费1500元","资质要求：征信良好，银行流水大于月供
车辆要求：行驶里程在12万公里（含）内，车龄小于6年（含）且价格大于3.5万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/户口本/驾照/工作证明/房本、购房合同、租赁合同","车价：10万/分期2年
首付：4万
月供：2938元
服务费用：人人车金融服务费1500元",,pr%7C3-100_ag%7C0-6_mi%7C0-12_%7C?,35000 ,830000 ,24,0.4,0.175,1500,0,0,120000,6
重庆,信用贷,惠人贷,40%,8.75-8.87%,1-2年,2-50万,1年8.87%，2年17.5%,"最低首付：40%
贷款期限：1/2年
年手续费：1年8.87%，2年8.75%
贷款限额：2-50万
贷款形式：信用贷款
金融机构：惠人贷
服务费用：人人车金融服务费1500元","资质要求：征信良好，银行流水大于月供
车辆要求：行驶里程在12万公里（含）内，车龄小于6年（含）且价格大于3.5万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/户口本/驾照/工作证明/房本、购房合同、租赁合同","车价：10万/分期2年
首付：4万
月供：2938元
服务费用：人人车金融服务费1500元",,pr%7C3-100_ag%7C0-6_mi%7C0-12_%7C?,35000 ,830000 ,12,0.4,0.887,1500,0,0,120000,6
